,Rating,Latitude,Longitude,Name,Website,Vicinity,Address,Food Tags,Place tags,X_coord,Y_coord
11,9.4,28.8242954,77.1462492,Panjabi Tadka Restaurant,0,"Hamidpur Village, Delhi","Hamidpur Village, Delhi, 110036, India",0,0,5.332091673878174,40.321673576817695
12,7.8,28.6830469,76.9405007,Huda Gymkhana Club,1,"Sector-9A, Bahadurgarh","Sector-9A, Sector 9, Bahadurgarh, Haryana 124507, India",1,0,-0.11119737829862782,15.430874304683668
13,8.6,28.6971173,76.9577925,Navin Ki Chaumin,0,"near komal public school, chhotu ram nagar, Bahadurgarh","near komal public school, chhotu ram nagar, Bahadurgarh, Haryana 124507, India",0,0,0.19043482247804494,17.711853880968714
14,8.0,28.6901041,76.9940103999999,New Chiness Food,1,"Block A, Tyagi Vihar, Ghevra, Delhi","Block A, Tyagi Vihar, Ghevra, Delhi, 110072, India",0,0,3.410048327835689,19.366400172956165
15,8.8,28.6850352,76.9943459999999,First Choice Veg Restaurant,0,"86/23, Rohtak Road, Mundka Udyog Nagar, Mundka Industrial Area, Mundka, Delhi","86/23, Rohtak Rd, Mundka Udyog Nagar, Mundka Industrial Area, Mundka, Delhi, 110081, India",0,0,3.794832868367917,18.953517671592547
16,9.6,28.6955801,76.9974517,First Choice Fast Food,0,"Near Ghevra Stand, Ghevra, Ghevra, Delhi","Near Ghevra Stand, Ghevra, Delhi, 110081, India",0,0,3.2802417285710317,20.04927036282859
17,8.2,28.7302289,77.0418717,Lee Chick Bar-Be-Que,0,"Rama Vihar, Karala, Delhi","Rama Vihar, Karala, Delhi, 110081, India",1,0,4.160738153990179,25.779329477894198
18,8.6,28.752495,77.0759339999999,Gol Gappe Chaat Bhandar,0,"Main Bhawana Road, Prahladpur Bangar, Delhi","Main Bhawana Road, Prahladpur Bangar, Sector 31, Rohini, Delhi, 110086, India",1,0,5.141023677205517,29.804355179280638
19,7.2,28.8237026,77.1482036,Guru Kripa Restaurant,1,"Kh No. 313, College Main Road, Near HMR Institute of Technology and Management, Hamidpur, Delhi","Kh No. 313, College Main Road, Near HMR Institute of Technology and Management, Hamidpur, Delhi, 110036, India",0,0,5.520953900935296,40.39251323918416
20,8.2,28.5578526,76.8677433999999,Chatora Sweets & Restaurant,1,"Main Dhansa Najafgarh road near mcd primaryschool New Delhi 110073, Dhansa village, New Delhi","Main Dhansa Najafgarh road near mcd primaryschool New Delhi 110073, Dhansa village, Dhansa, New Delhi, Delhi 110073, India",0,0,3.3019743233111263,0.18208654366932195
21,9.6,28.599283,76.915583,Eleven 2 Eleven,0,"Rawta More, Jaffarpur Kalan, Delhi","Rawta More, Jaffarpur Kalan, Delhi, 110073, India",0,0,3.9584751998883467,6.709389180042946
22,8.2,28.6001655,76.9160966,YADAV SWEETS,0,"Rawta More, Jaffarpur Kalan, Delhi","Rawta More, Jaffarpur Kalan, Delhi, 110073, India",0,0,3.9344622676901557,6.816915261116753
23,8.4,28.5986223,76.9167568,Half & full,0,"Main rawta mor dhansa road new delhi 11073, New delhi najafgarh","Main rawta mor dhansa road new delhi 11073, Rawta More, Jaffarpur Kalan, New delhi najafgarh, Delhi 110073, India",0,0,4.0936010311544235,6.725977372036854
24,9.4,28.6358331,76.9621846,Aditya's ICE & SPICE FAST FOOD RESTAURANT,1,"Block A1, Naveen Palace, Jharoda Kalan","Block A1, Naveen Palace, Jharoda Kalan, Delhi, 110072, India",0,0,4.86809346005495,12.740309824129492
25,9.6,28.6335375,76.9609478,Rakesh Chinese Food,0,"Vinoba Enclave Extn, Jharoda Kalan, Delhi","Vinoba Enclave Extn, Block A1, Naveen Palace, Jharoda Kalan, Delhi, 110072, India",0,0,4.938002594923894,12.46683570104632
26,8.6,28.6340784,76.9647676,Milkiyat Cafe CRPF Camp.,0,"Najafgarh Bahadurgarh Rd, Sainic Enc, Part 2, Najafgarh, Delhi","Najafgarh Bahadurgarh Rd, Sainic Enc, Part 2, Chanchal Park Colony, Najafgarh, Delhi, 110072, India",1,0,5.186738011326314,12.751051303058418
27,7.0,28.710538,77.0278979999999,Burger Street,1,"Main Road,, Shanti Nagar, Delhi","Main Road,, Shanti Nagar, Block A, Bhagya Vihar, Mubarakpur Dabas, Delhi, 110035, India",0,0,4.50731700136343,23.22463216062296
28,9.6,28.726342,77.053286,Sunny Vaishno Dhaba,1,"Jain Nagar, Near Balaji Mandir, Bus Stand, Main Kanjhawala Road, Delhi","Jain Nagar, Near Balaji Mandir, Bus Stand, Main Kanjhawala Road, Sher Singh Enclave, Sector 39, Rohini, Delhi, 110081, India",0,0,5.294146542759747,26.15719246818349
29,8.2,28.7508354,77.0814872999999,Fast Food Corner (FFC),0,"Deep Vihar Road, Prahladpur Bangar, Sector 31, Rohini, Delhi","Deep Vihar Rd, Prahladpur Bangar, Sector 31, Rohini, Delhi, 110042, India",0,0,5.675993284722523,30.007949497591518
30,9.8,28.773898,77.100302,Chicken Corner,0,"Unnamed Road, Khera Khurd, Delhi","Unnamed Road, Khera Khurd, Delhi, 110082, India",0,0,5.454021154397951,33.151813048413494
31,9.4,28.797944,77.1281719999999,Madan Dhaba,0,"Narela Road, Alipur Village, Delhi","Narela Rd, Alipur Village, Delhi, 110036, India",0,0,5.842659853857471,36.94288975318592
32,8.4,28.797434,77.131771,Burger Box,0,"Near Allhabad Bank, Main Narela Road, Alipur","Near Allhabad Bank, Main Narela Rd, Alipur, Delhi, 110036, India",0,0,6.149214057638155,37.123147600582065
33,8.2,28.7925808,77.1341628999999,Nandu Bhojnalya,1,"Alipur, New Delhi","Alipur, New Delhi, Delhi 110036, India",0,0,6.67307904137993,36.85677899926525
34,8.2,28.793189,77.135311,Changegi Chicken corner,0,"Near Wine Shop, Khatri Complex, Alipur, Block E, Alipur","Near Wine Shop, Khatri Complex, Alipur, Block E, Alipur, Delhi, 110036, India",0,0,6.716201797446976,36.9802312441948
35,8.4,28.797606,77.1449566999999,Carnival Banquets,0,"1000, Narela Road, Alipur, Delhi","1000, Narela Rd, Alipur, Delhi, 110036, India",0,0,7.12761469119705,37.95812916630982
36,10.0,28.8062229,77.1539253999999,Jassi Da Dhabba,1,"Palla Bakhtawarpur Road, Bakhtawar Pur Village, Delhi","Palla Bakhtawarpur Rd, Bakhtawar Pur Village, Delhi, 110036, India",0,0,7.190324149671772,39.25312878577586
37,9.8,28.8228944,77.1717726,THE BURGER BANK,1,"Shop 1 Sharma market, opposite bank of India, Bakhtawar Pur","Shop 1 Sharma market, opposite bank of India, Bakhtawar Pur, Bakhtawarpur, Delhi, 110036, India",0,0,7.348833756263872,41.789275012820596
38,10.0,28.5694345,76.9070904,DELHI- 73 PIZZA STORE,1,"Ujwa, Delhi","Ujwa, Delhi, 110073, India",0,0,5.438432485207334,3.625544889488422
39,10.0,28.5704185,76.9077947999999,Radisson Fast And Food Plaza,1,"Ujwa, New Delhi","Ujwa, New Delhi, Delhi 110073, India",0,0,5.421547004484778,3.753667658246222
40,8.4,28.6083486,76.9451905,Saini Sweets Corner,0,"Mitraon, Najafgarh, Delhi","Mitraon, Najafgarh, Delhi, 110043, India",0,0,5.540872059033892,9.329813695703674
41,7.6,28.6612746,77.0098206999999,South Indian Cafe,0,"Pocket B1, Lok Nayak Puram, Bakkarwala, Delhi","Pocket B1, Lok Nayak Puram, Bakkarwala, Delhi, 110041, India",1,0,6.643395024154756,17.88404592256408
42,7.8,28.6823457,77.0275501,Kaleva Sweet Shop,1,"215, 216, Rohtak Road, Smarak Park, Mundka, Delhi","215, 216, Rohtak Rd, Smarak Park, Mundka, Delhi, 110041, India",0,0,6.480976384913245,20.79081538683811
43,8.6,28.6823154,77.0283115,Raju Dhaba,0,"Main Rohtak Road, Opposite - Metro Pillar No - 535, Mundka","Main Rohtak Road, Opposite - Metro Pillar No - 535, Smarak Park, Mundka, Delhi 110041, India",0,0,6.540345168066324,20.835632735577665
44,8.4,28.6823323,77.0287701,Hari Om Sweet,0,"shop no7 Himanshu market Mundka, Mundka","shop no7 Himanshu market Mundka, Smarak Park, Mundka, Delhi, 110041, India",0,0,6.573610130556522,20.865633991152862
45,8.6,28.6825056,77.0291498999999,Aggarwal Sweets,0,"Pillar No 530, Metro Station, Rohtak Road, Mundka, Delhi","Pillar No 530, Metro Station, Rohtak Rd, West Cabin Block, Mundka, Delhi, 110041, India",1,0,6.589858353289885,20.904109211585347
46,8.8,28.685095,77.0327959999999,Dilip Bhai Ke Chole Quelche,1,"Firni Road, West Cabin Block, Mundka, New Delhi","Firni Rd, West Cabin Block, Mundka, New Delhi, Delhi 110041, India",0,0,6.680172198168591,21.35266752581702
47,8.6,28.6883642,77.0398958999999,Allahabadi resturent,0,"Hind Vihar, West Cabin Block, Mundka, Delhi","Hind Vihar, West Cabin Block, Mundka, Delhi, 110041, India",0,0,6.981808098673767,22.07442385593967
48,9.2,28.6821257,77.0381350999999,Prem Ji Ke Special Naan,0,"Swaran Park, Mundka, Delhi","Swaran Park, Mundka, Delhi, 110041, India",0,0,7.292042888277558,21.431089020945564
49,7.0,28.7016379999999,77.0478112,welcome restaurant & hotel,1,"Block Z, Prem Nagar III, Kirari Suleman Nagar, Delhi","Block Z, Prem Nagar III, Kirari Suleman Nagar, Delhi, 110086, India",0,0,6.635023267038041,23.702817011604534
50,8.6,28.6921279,77.0431983999999,GHAZNI CHOWMEIN SHOP,0,"Prem Nagar III, Prem Nagar, Delhi","Prem Nagar III, Prem Nagar, Delhi, 110086, India",0,0,6.962994497569884,22.60203130730614
51,8.4,28.6998294,77.0515619,SHRI RAM SWEETS,0,A-15 INDER ENCLAVE MAIN MUBARIK PUR ROAD,"A-15 INDER ENCLAVE MAIN MUBARIK PUR ROAD, Baljit Vihar, Delhi, 110086, India",0,0,7.045163767602839,23.781600632339977
52,8.8,28.7064,77.051541,Raj Egg Roll Centre,0,"Block B, Baljit Vihar, Delhi","Block B, Baljit Vihar, Delhi, 110086, India",0,0,6.577512921980087,24.342414732920655
53,8.0,28.704981,77.057192,Lallan Top Family Restaurant & Chinese Fast Food,1,"Plot No. 29 A, Partap Vihar Part-3, Gali No 17 Main Kirari Expressway, Sukhi Nahar Road, Delhi","Plot No. 29 A, Partap Vihar Part-3, Gali No 17 Main Kirari Expressway, Sukhi Nahar Rd, Block A, Nithari, Baljit Vihar, Delhi, 110086, India",0,0,7.10280788944562,24.572823169510716
54,9.0,28.699199,77.0524399999999,Sameer Biryani Dhaba,0,"Main Mubarakpur Road, Prem Nagar II, Prem Nagar, Delhi","Main Mubarakpur Road, Block W, Prem Nagar II, Prem Nagar, Delhi, 110081, India",0,0,7.155866613095856,23.782340273864893
55,9.0,28.7148574,77.0575274999999,Balaji Canteen,0,"100 Feet Road, Lakhi Ram Park, Pratap Vihar, Sultanpuri, Delhi","100 Feet Rd, Lakhi Ram Park, Pratap Vihar, Sultanpuri, Delhi, 110085, India",0,0,6.427460670316493,25.43863382982501
56,8.6,28.69811,77.052801,Bankey Bihari Dhaba,0,"Opposite - veer Bazar Road, Near Kirari Nahar Bus Stand, Main Mubarak Pur, Road, Kirari","Opposite - veer Bazar Road, Near Kirari Nahar Bus Stand, Main Mubarak Pur, Road, Kirari Nahar, Block W, Prem Nagar I, Prem Nagar, Kirari, Delhi 110086, India",0,0,7.26024337487811,23.71165473578087
57,6.6,28.718729,77.0616139999999,Party Karo,1,"Plot No. 145, -5, Pocket 5, Sector 22, Rohini, New Delhi","Plot No. 145, -5, Pocket 5, Sector 22, Rohini, Pocket 5, Sector 22, Begum Pur, New Delhi, Delhi 110086, India",0,0,6.459916006348271,26.02423691808563
58,10.0,28.7203112,77.0658581,Hungry Jacks,1,"CH Bhim Singh Nambardar Marg, Sector 22, Rohini, Delhi","CH Bhim Singh Nambardar Marg, Sector 22, Rohini, Delhi, 110085, India",0,0,6.666599565606792,26.423781041834186
59,8.0,28.711372,77.069874,Apni Rasoi,1,"Plot- 19, Pocket-12, Sunday Market Road,, Sector 20, Rohini, Delhi","Plot- 19, Pocket-12, Sunday Market Road,, Pocket 12, Sector 20, Rohini, Delhi, 110085, India",0,0,7.602432159036584,25.90905459405475
60,7.0,28.7112549,77.0698072,Green O Mania,1,"85, 85, Sector 20, Rohini, Delhi","85, 85, Pocket 12, Sector 20, Rohini, Delhi, 110086, India",0,0,7.6057189876277995,25.89487897298906
61,8.2,28.718267,77.0639788,Panjabi Egg Corner,0,"183, Pocket 5, Sector 22, Rohini, Delhi","183, Pocket 5, Sector 22, Rohini, Delhi, 110086, India",0,0,6.670381502468197,26.131917259150217
62,8.6,28.7195337,77.0650369999999,SGF restaurant sector22,1,"171 Pocket, 6, Sector 22, Rohini, Delhi","171 Pocket, 6, Pocket-6, Sector 22, Rohini, Delhi, 110086, India",0,0,6.660049027907219,26.306154429543607
63,10.0,28.7195799,77.0650339,SGF Restaurant,1,"#171, pocket 6 , Sector 22 Rohini Opp. Maharaja Agarsen College","#171, pocket 6 , Sector 22 Rohini Opp. Maharaja Agarsen College, Pocket-6, Sector 22, Begum Pur, Delhi, 110086, India",0,0,6.656539116588757,26.309913868268527
64,8.2,28.7232543,77.0644305,Testey Pizza,0,"Road, Barwala, A-10, Begampur Barwala Road, Begampur, Sector 33, Begum Pur, Delhi","Road, Barwala, A-10, Begampur Barwala Rd, Begampur, Sector 33, Begum Pur, Delhi, 110086, India",0,0,6.350575077415953,26.58670273702286
65,8.2,28.7215784,77.0660693,Rai Food Point,0,"CN4, Begampur Extension, Sector 33, Rohini, Delhi","CN4, Begampur Extension, Sector 33, Rohini, Delhi, 110086, India",0,0,6.592587165348273,26.54533666279792
66,9.4,28.7206516,77.0666164999999,R China Hut,0,"CH Bhim Singh Nambardar Marg, Pocket 5, Sector 22, Rohini, Delhi","CH Bhim Singh Nambardar Marg, Pocket 5, Sector 22, Rohini, Delhi, 110085, India",1,0,6.699442182088651,26.50011061211177
67,9.2,28.723862,77.064702,R.B.C Caterers,0,"Main Begumpur Road, Near Hanuman Mandir, Begumpur","Main Begumpur Road, Near Hanuman Mandir, Begampur, Sector 38, Begum Pur, Begumpur, Delhi 110086, India",0,0,6.327872412318438,26.65559239909569
68,8.2,28.7237548,77.0648549,Da Pizza Hub Order Online,0,"1026, Begumpur Gaon Road, Begampur, Sector 38, Rohini, Delhi","1026, Begumpur Gaon Rd, Begampur, Sector 38, Rohini, Delhi, 110086, India",0,0,6.346965100630561,26.65593853236843
69,8.6,28.7237445,77.0648824,The Chinese Restaurant Online,0,"Begampur, Sector 38, Begum Pur, New Delhi","Begampur, Sector 38, Begum Pur, New Delhi, Delhi 110086, India",0,0,6.349762054674629,26.656769095546334
70,6.8,28.7238024,77.0653518,Da Pizza Hub,1,"Main Begumpur Road Near Hanuman Mandir Delhi, Delhi","Main Begumpur Road Near Hanuman Mandir Delhi, Begampur, Sector 38, Begum Pur, Delhi, 110086, India",0,0,6.380926576970751,26.690940550004512
71,8.8,28.7128063,77.0688584,Gulati Ki Rasoi,0,"94-95, 2nd Floor, Pocket- 6, Sector 21, Rohini, New Delhi","94-95, 2nd Floor, Pocket- 6, Sector 21, Rohini, New Delhi, Delhi 110086, India",0,0,7.424378949900241,25.9685263785114
72,7.2,28.731666,77.088133,Wah Ji Wah,1,"Flat No.142, Pocket 26, Sector-24, Rohini, Opposite Canara Bank, Delhi","Flat No.142, Pocket 26, Sector-24, Rohini, Opposite Canara Bank, Pocket 26, Sector-24, Rohini, Delhi, 110086, India",0,0,7.534935069998052,28.781643311333813
73,7.2,28.730317,77.0861747,Best Restaurant In Rohini Delhi - Dilli Rasoi - Family Restaurant In Rohini,1,"Shop No.152, Pocket 12, Sector-24, Rohini, New Delhi","Shop No.152, Pocket 12, Sector-24, Rohini, New Delhi, Delhi 110085, India",0,0,7.483475714004579,28.544355912141643
74,10.0,28.728638,77.0858058,Karchhi,1,"Best Star Mall, Shop No-8, Pocket-7, Best Star Mall, Sector-24, Rohini, Delhi","Shop No-8, Pocket-7, Best Star Mall, Best Star Mall, Pocket 7, Sector-24, Rohini, Delhi, 110085, India",1,0,7.574846896923593,28.37776853360572
75,8.2,28.7295157,77.0901283,The Big Bun,1,"154, Pocket 12, Sector-24, Rohini, Delhi","154, Pocket 12, Sector-24, Rohini, Delhi, 110085, India",1,0,7.837374730956423,28.721898981652693
76,8.8,28.7255483,77.086541,Chaap Tadka,0,"133, Pocket -2, Sector -24, Rohini, Delhi","133, Pocket -2, Sector -24, Rohini, Pocket-3, Sector-24, Rohini, Delhi, 110085, India",0,0,7.849239708035666,28.15923494035501
77,7.8,28.7467628,77.0959876999999,Mr. Veg Restaurant and Pizza Point - Rohini,1,"Bawana Road, Shiv Vihar, Sector 28, Rohini, Delhi","Bawana Rd, Shiv Vihar, Sector 28, Rohini, Delhi, 110042, India",2,0,7.054345476403745,30.56194137589381
78,8.6,28.745877,77.0970509999999,Manish Dhaba,0,"Shop No. A-475, Bawana Auchandi Road, Sahibabad Dairy, Rohini, Delhi","Shop No. A-475, Bawana Auchandi Road, Sahibabad Dairy, Prahladpur, Rohini, Delhi, 110042, India",0,0,7.197061796151918,30.552340859164097
79,9.0,28.7424286,77.097538,E-block Souchalay,0,"Sahibabad Dairy, Prahladpur, Rohini, Delhi","Sahibabad Dairy, Prahladpur, Rohini, Delhi, 110042, India",0,0,7.478231681220451,30.287664683394034
80,9.2,28.7725753,77.1200568,Bansal sweets,0,"Khera Kalan Village, Delhi","Khera Kalan Village, Delhi, 110082, India",0,0,7.0320467089753755,34.26781332044424
81,8.8,28.7814735999999,77.1370455999999,"Shakeel tikki wala""STW""",0,"near, budhe baba mandir, Pandit Kanwal Singh Road, Budhpur, Delhi","budhe baba mandir, near, Pandit Kanwal Singh Rd, Budhpur, Delhi, 110036, India",0,0,7.677335372910951,36.08601257294005
82,8.2,28.8220378999999,77.1715040999999,RAA Restaurant,0,"Ch. Phool Singh Market, near Subhash Chowk, Bakhtawar Pur Village, Delhi","Ch. Phool Singh Market, near Subhash Chowk, Bakhtawar Pur Village, Delhi, 110036, India",0,0,7.389398712666898,41.69931381392498
83,9.4,28.553198,76.9110024,Arpin chicken shopðŸ”,0,"Unnamed Road, Dariyapur Khurd, Delhi","Unnamed Road, Dariyapur Khurd, Delhi, 110073, India",0,0,6.8851143249492495,2.479380450643897
84,8.4,28.6103987,76.972433,Chilli chatka,0,"rz-18 b prem nursury main dhansa road new, Gopal Nagar Extension, Najafgarh, Delhi","rz-18 b prem nursury main dhansa road new, Gopal Nagar Extension, Najafgarh, Nanda Enclave, Block B, New Gopal Nagar, Najafgarh, Delhi, 110043, India",0,0,7.443252928841823,11.202459126209687
85,6.8,28.6134488,76.9766832999999,Bikaner Sweets & Restaurants,1,"Najafgarh Bahadurgarh Road, Najafgarh","Najafgarh Bahadurgarh Rd, Najafgarh Village, Najafgarh, Delhi, 110043, India",0,0,7.54628291927338,11.728215240131863
86,8.6,28.6137211,76.9762849999999,NBC Bakery,0,"Najafgarh Village, Najafgarh, New Delhi","Najafgarh Village, Najafgarh, New Delhi, Delhi 110043, India",0,0,7.497017311729226,11.726698780613072
87,8.2,28.610013,76.974707,Baba Haridas,0,"Thana Road, Najafgarh Dauralla Road, Prem Nagar, Najafgarh, New Delhi","Thana Road, Najafgarh Dauralla Rd, Prem Nagar, Najafgarh, New Delhi, Delhi 110043, India",0,0,7.641567301773649,11.311130906013801
88,10.0,28.6113043,76.9795838,THIKANA 43,1,"1625/4A, Najafgarh Thana Road, opp HP petrol pump, Najafgarh, Delhi","1625/4A, Najafgarh Thana Rd, opp HP petrol pump, Najafgarh, Delhi, 110043, India",0,0,7.9165156350261405,11.725438989478532
89,8.4,28.6327515,76.9965795,A.P.G Gola,0,"Dichaon Enclave, Dichaon Kalan, Delhi","Dichaon Enclave, Dichaon Kalan, Delhi, 110043, India",0,0,7.671991418017002,14.61909103455605
90,8.6,28.6505348,77.0222383,Choudhary Sweets And Fast Food,0,"13 no. gali, 526, Nangloi - Najafgarh Road, Chanchal Park, Laxmi Park, Delhi","13 no. gali, 526, Nangloi - Najafgarh Rd, Chanchal Park, Laxmi Park, Ranhola Extesion, Delhi, 110041, India",0,0,8.338650116249314,17.73863675384355
91,8.6,28.6801785,77.0520236,Krishna Sweets,1,"E-6, Block A, Amar Colony, Nangloi Extension, Nangloi, New Delhi","E-6, Block A, Amar Colony, Nangloi Extension, Nangloi, Block A, Nangloi Extension, Nangloi, New Delhi, Delhi 110041, India",0,0,8.47388856158367,22.12933457792654
92,9.0,28.682509,77.0408159999999,Mittraan Da Dhaba,0,"Shop No-486, National Highway 10, Gulshan Park, Mundka, Delhi","Shop No-486, National Highway 10, Gulshan Park, Mundka, Delhi, 110041, India",0,0,7.466318497849123,21.63081198369496
93,7.8,28.6883127,77.0468865,SINGH SWEETS & ICE CREAM SHOP,1,"B-1,Gali no1sharda vats enclave sukhi nahar, Prem Nagar III, Prem Nagar, Delhi","B-1,Gali no1sharda vats enclave sukhi nahar, Hind Vihar, Prem Nagar III, Prem Nagar, Delhi, 110086, India",0,0,7.510789390149716,22.50528252403876
94,8.2,28.694999,77.0551229999999,Gopal Ji Momos,1,"A-71 Gali No-5, Gourav Nagar II, Block M, Prem Nagar III, Kirari Suleman Nagar, Delhi","A-71 Gali No-5, Gourav Nagar II, Block M, Prem Nagar III, Kirari Suleman Nagar, Delhi, 110086, India",0,0,7.655416359290345,23.59009104864027
95,7.8,28.6824357,77.0551000999999,Domino's Pizza,1,"Ground Floor, Plot no. 27, Ratan Park, Main Rohtak Road, Opposite Metro Pillar No 431, Nangloi, New Delhi","Ground Floor, Plot no. 27, Ratan Park, Main Rohtak Road, Opposite Metro Pillar No 431, Nangloi, Gulshan Park, Mubarkpur, New Delhi, Delhi 110041, India",2,0,8.544946865168285,22.51398388859792
96,8.2,28.6949326,77.0594115999999,Apple Pizza,1,"Block I, Prem Nagar I, Prem Nagar, Delhi","Block I, Prem Nagar I, Prem Nagar, Delhi, 110086, India",0,0,7.982395327833567,23.85142600040559
97,9.0,28.7050885,77.0646417,Yam Yam Fast Food,0,"Block-A, Jagdamba Market Road, Karan Vihar Phase V, Karan Vihar, Sultanpuri, Delhi","Block-A, Jagdamba Market Rd, Karan Vihar Phase V, Karan Vihar, Sultanpuri, Delhi, 110086, India",0,0,7.654979490350405,25.04580803510629
98,9.0,28.711356,77.0698259999999,Spice square,1,"H no 84 pocket 10 sector 20 rohini delhi 110086, Delhi","H no 84 pocket 10 sector 20 rohini delhi 110086, Pocket 12, Sector 20, Rohini, Delhi, 110086, India",0,0,7.599960287865779,25.904697752905122
99,6.6,28.7113943,77.0696741999999,Mote Ram Snacks,0,"Sunday Bazaar Road, Pocket 12, Sector 20, Rohini, Delhi","Sunday Bazaar Rd, Pocket 12, Sector 20, Rohini, Delhi, 110085, India",1,0,7.585837018064932,25.898524041694955
100,8.8,28.711357,77.0688531,Aapki Apni Rasoi,0,"block B, Sector 8, Rohini, Delhi","block B, Pocket 12, Sector 8, Rohini, Delhi, 110086, India",0,0,7.5267838678773185,25.844217285179816
101,9.6,28.7103302,77.0713016,Gudluck Family Restaurant,0,"D1/81, Sunday Bazaar Road, Sector 20, Rohini, Delhi","D1/81, Sunday Bazaar Rd, Pocket 12, Sector 20, Rohini, Delhi, 110086, India",0,0,7.783603213532744,25.90880940861448
102,9.0,28.7084999,77.073037,Chobdar House,1,"128, Pocket D 4, Sector 20, Rohini, Delhi","128, Pocket D 4, Sector 20, Rohini, Delhi, 110086, India",0,0,8.043835552370581,25.860280154152946
103,9.8,28.710672,77.0745369,Gudluck Family Restaurent,0,"d1, 81, Sector 20, Rohini, New Delhi","d1, 81, Sector 20, Rohini, New Delhi, Delhi 110086, India",0,0,8.0024633989737,26.139457329297727
104,9.4,28.7146895,77.0714182999999,Flavorzz The Food Factory,0,"430, Pocket 9, Sector 21, Rohini, Delhi","430, Pocket 9, Sector 21, Rohini, Delhi, 110086, India",0,0,7.483153414934901,26.28898143891356
105,8.8,28.7026044,77.0689107,Yummy Pizza Corner,0,"c-631 main jagdhamba market, Aman Vihar, Delhi","c-631 main jagdhamba market, Block H, Aman Vihar, Sultanpuri, Delhi, 110086, India",0,0,8.151977485398193,25.099090498202557
106,9.4,28.7247251,77.0852479,Grand Bakers,0,"A-3/1, Pocket-3, Sector 5, Rohini, Delhi","A-3/1, Pocket-3, Sector 5, Rohini, Delhi, 110085, India",1,0,7.810468197143626,28.008327233031817
107,8.4,28.7118173,77.0806171,Bul Bul Dhaba,0,"Main Kanjhawala Road,, Kanjhawala Road, Pooth Kalan, Rohini, Delhi","Main Kanjhawala Road,, Kanjhawala Rd, Pooth Kalan, Rohini, Delhi, 110086, India",0,0,8.378094271153913,26.615940668024585
108,8.8,28.7268011,77.0944885999999,Punjabi Chaap Corner,1,"25,Ground, floor shop best mega mall,Near Bobosa, Rohini Sector 24,Delhi., Vinoba Kunj, Sector-24, Rohini, Delhi","25,Ground, floor shop best mega mall,Near Bobosa, Rohini Sector 24,Delhi., Vinoba Kunj, Sector-24, Rohini, Delhi, 110085, India",0,0,8.35754175619288,28.7611054700901
109,8.8,28.7311819,77.0939943,Fun N Food Town,0,"Pocket 1, Sector 25, Rohini, Delhi","Pocket 1, Sector 25, Rohini, Pocket 1, Sector 25, Rohini, Delhi, 110085, India",0,0,8.009672110241334,29.105059488601505
110,7.4,28.7256107,77.0955274,Barshala,1,"Best Mega Mall, Sector-24, Rohini","Best Mega Mall, Pocket 19, Sector-24, Rohini, Delhi, 110086, India",1,0,8.520030373912864,28.723945807432205
111,9.6,28.7209419,77.1014983,Hari Om Traders,0,"1111, 1st Floor, Rithala Road, Manigram Park Extension, Budh Vihar Phase II, Rohini, Delhi","1111, 1st Floor, Rithala Road, Manigram Park Extension, Budh Vihar Phase II, Rohini, Rithala Extension, Rithala, Rohini, Delhi, 110086, India",0,0,9.2998367316842,28.696294111047298
112,8.8,28.7262957,77.09479,Grill Masters,1,"Plot No.146, Pocket 17, Sector-24, Near Best Mega Mall, Rohini, New Delhi","Plot No.146, Pocket 17, Sector-24, Near Best Mega Mall, Pocket 17, Sector-24, Rohini, New Delhi, Delhi 110085, India",0,0,8.416036491077787,28.73663669941137
113,10.0,28.7309452999999,77.0944425,Delhi Grillz,1,"217,ground floor, Pocket 1, Sector 25, Rohini, Delhi","217,ground floor, Pocket 1, Sector 25, Rohini, Delhi, 110042, India",0,0,8.060130176131398,29.112718769387858
114,8.6,28.725541,77.0947492,Quality Baker's Chinese & Fast Food,0,"Shop No. 191, Opp Best Mega Mall, Pocket 17, Sector-24, Rohini, Delhi","Shop No. 191, Opp Best Mega Mall, Pocket 17, Sector-24, Rohini, Pocket 17, Sector-24, Rohini, Delhi, 110085, India",2,0,8.466502545645207,28.66954337911346
115,7.2,28.7253309999999,77.0946449,Quality Baker's Chinese & Fast Food,0,"Shop No. 191, Near Best Mega Mall,, Pocket 17, Sector-24, Rohini, Rohini","Shop No. 191, Near Best Mega Mall,, Pocket 17, Sector-24, Rohini, Delhi 110085, India",2,0,8.473561286670131,28.645088591804672
116,9.2,28.7311634999999,77.0947920999999,Hunger Calling,0,"166, Pocket 1, Sector 25, Rohini, Delhi","166, Pocket 1, Sector 25, Rohini, Delhi, 110085, India",0,0,8.070921177776485,29.153143585956904
117,9.0,28.7261472,77.0953086999999,Tummy Fuel Up,0,"chinese van no. 1, Pocket 17, Sector-24, Rohini, Delhi","chinese van no. 1, Vinoba Kunj, Pocket 17, Sector-24, Rohini, Delhi, 110085, India",0,0,8.46554334231081,28.756222006912616
118,7.6,28.732275,77.110804,Handi Chic Fish,1,"C.S.C.-3,Shop No.2, DDA Market, Sector 11, Rohini","C.S.C.-3,Shop No.2, DDA Market, Sector 11, Pocket 2, Sector 11D, Rohini, Delhi 110085, India",0,0,9.195145301160194,30.244860335802024
